101,Mike Maples,1184223,board_member,167
211298,Ken Kamada,1117191,employee,167
204591,Benjamin Short,1051205,employee,167
53720,Marco Giberti,1022391,past_investor,167
279324,Matt Ziegler,1016882,employee,167
96851,Anna Khan,1011994,past_investor,167
308307,Kristina Shen,945685,past_investor,167
95,Tom McInerney,853052,past_investor,167
153382,Aaron Lapierre,810887,employee,167
89564,Lena Vayn,729041,employee,167
1828,Mathew Spolin,700354,founder,167
123,Aaron Patzer,640516,past_investor,167
9518,Eric Di Benedetto,624253,board_member,167
9518,Eric Di Benedetto,613309,past_investor,167
102632,James Conlon,506268,past_investor,167
194371,Nicholas Swanson,393386,employee,167
59534,Dan Bragiel,308866,past_investor,167
147102,Antoine Blondeau,276797,past_investor,167
6726,Richard Kain,193442,past_investor,167
5724,Adam Schwartz,153802,past_investor,167
83894,Jennifer Hawkins,144855,employee,167
25250,Peter Bordes,88339,past_investor,167
3582,Fabrice Grinda,87735,past_investor,167
1760,Michael Tanne,87734,past_investor,167
379,Andrew Mitchell,87733,past_investor,167
43,Paul Bragiel,87732,advisor,167
35454,David Teten,806620,past_investor,171
215578,Jeff Oyama,444564,founder,171
23539,Alec Andronikov,246555,past_investor,171
86151,Jason Kiesel,169855,advisor,171
21803,Matt Carrasco,107776,employee,171
4059,Jody Sherman,53846,advisor,171
12747,Ravi Srivastava,49073,past_investor,171
1212,Neal Rapoport,48819,past_investor,171
29604,Hector Hulian,46086,past_investor,171
4858,Mark Edward Roberts,35717,past_investor,171
29421,Troy Foster,26541,past_investor,171
11030,Dave Mathews,26415,advisor,171
29303,Ben Pinkerton,26390,founder,171
29203,Romy Maxwell,26301,founder,171
30279,Leon H,26298,founder,171
23539,Alec Andronikov,18277,advisor,171
5127,Stephen Stokols,4003,past_investor,171
4897,Matt French,4002,past_investor,171
362,John Frankel,4000,past_investor,171
602,Jeff Miller,3999,past_investor,171
559,Roy Rodenstein,3998,past_investor,171
30552,Royce Disini,3997,past_investor,171
85,Paige Craig,3996,past_investor,171
697,Matthias Galica,164,founder,171
48141,Gail Thakarar,45872,advisor,174
50589,Chris Dellarocas,45871,advisor,174
703,Chirag Nangia,167,founder,174
425500,Stephanie N. Knight,940407,employee,179
161207,Mark Daher,621560,past_investor,179
35093,Summit Series,621558,past_investor,179
140791,Aaron Anderson,479534,employee,179
169442,AF Square,432410,past_investor,179
38561,Emily Blakeney,392115,founder,179
133664,Raju Indukuri;M.D,383389,past_investor,179
4420,Tim Sullivan,382602,past_investor,179
106156,Yaron Kniajer,354364,past_investor,179
26910,David Wesson,321330,past_investor,179
56877,David Silverman,307501,past_investor,179
159994,John Hamel,307473,past_investor,179
152323,Oded Hermoni,288739,past_investor,179
4059,Jody Sherman,271614,board_member,179
144736,Alan Greene,271613,board_member,179
57019,Brigette Lau,271607,board_member,179
